state_code,person_id,age_group,facility,gender,admission_reason,race,length_of_stay
US_OZ,0002732382,30-34,FACILITY_2,FEMALE,NEW_ADMISSION,BLACK,months_12_18
US_OZ,0003268701,30-34,FACILITY_2,FEMALE,NEW_ADMISSION,BLACK,months_12_18
US_OZ,0001658961,30-34,FACILITY_2,FEMALE,NEW_ADMISSION,BLACK,months_18_24
US_OZ,0007974516,30-34,FACILITY_3,MALE,NEW_ADMISSION,BLACK,months_3_6
US_OZ,0009594631,30-34,FACILITY_3,MALE,NEW_ADMISSION,HISPANIC,months_3_6
US_OZ,0006389608,30-34,FACILITY_3,MALE,NEW_ADMISSION,WHITE,months_9_12
US_OZ,0001021859,30-34,FACILITY_3,MALE,NEW_ADMISSION,WHITE,months_9_12
US_OZ,0001282908,30-34,FACILITY_3,MALE,NEW_ADMISSION,WHITE,months_12_18
US_OZ,0001740074,30-34,FACILITY_3,MALE,NEW_ADMISSION,WHITE,months_12_18
US_OZ,0002552868,30-34,FACILITY_3,MALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0004878338,30-34,FACILITY_3,MALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0000758959,30-34,FACILITY_3,FEMALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0006141342,30-34,FACILITY_3,FEMALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0004967424,30-34,FACILITY_3,FEMALE,NEW_ADMISSION,HISPANIC,months_9_12
US_OZ,0003965307,30-34,FACILITY_3,FEMALE,NEW_ADMISSION,HISPANIC,months_9_12
US_OZ,0007255227,30-34,FACILITY_3,FEMALE,NEW_ADMISSION,WHITE,months_9_12
US_OZ,0006922829,30-34,FACILITY_3,FEMALE,NEW_ADMISSION,WHITE,months_9_12
US_OZ,0007954220,30-34,FACILITY_3,FEMALE,NEW_ADMISSION,HISPANIC,months_12_18
US_OZ,0001827181,30-34,FACILITY_3,FEMALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0001401152,30-34,FACILITY_3,FEMALE,NEW_ADMISSION,WHITE,months_18_24
US_OZ,0002927888,30-34,FACILITY_3,FEMALE,NEW_ADMISSION,WHITE,months_18_24
US_OZ,0006623163,30-34,FACILITY_4,MALE,NEW_ADMISSION,BLACK,months_3_6
US_OZ,0001244851,30-34,FACILITY_4,MALE,NEW_ADMISSION,BLACK,months_3_6
US_OZ,0001921553,30-34,FACILITY_4,MALE,NEW_ADMISSION,HISPANIC,months_3_6
US_OZ,0005038752,30-34,FACILITY_4,MALE,NEW_ADMISSION,HISPANIC,months_9_12
US_OZ,0001389493,30-34,FACILITY_4,MALE,NEW_ADMISSION,HISPANIC,months_9_12
US_OZ,0007669484,30-34,FACILITY_4,MALE,NEW_ADMISSION,WHITE,months_9_12
US_OZ,0008134530,30-34,FACILITY_4,MALE,NEW_ADMISSION,WHITE,months_12_18
US_OZ,0002696827,30-34,FACILITY_4,MALE,NEW_ADMISSION,WHITE,months_12_18
US_OZ,0008828925,30-34,FACILITY_4,MALE,NEW_ADMISSION,BLACK,months_18_24
US_OZ,0004358842,30-34,FACILITY_4,MALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0009474772,30-34,FACILITY_4,MALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0002937029,30-34,FACILITY_4,FEMALE,NEW_ADMISSION,BLACK,months_3_6
US_OZ,0004740562,30-34,FACILITY_4,FEMALE,NEW_ADMISSION,BLACK,months_3_6
US_OZ,0004546632,30-34,FACILITY_4,FEMALE,NEW_ADMISSION,HISPANIC,months_3_6
US_OZ,0006227204,30-34,FACILITY_4,FEMALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0000321228,30-34,FACILITY_4,FEMALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0000547025,30-34,FACILITY_4,FEMALE,NEW_ADMISSION,WHITE,months_9_12
US_OZ,0001301178,30-34,FACILITY_4,FEMALE,NEW_ADMISSION,WHITE,months_9_12
US_OZ,0005274394,30-34,FACILITY_4,FEMALE,NEW_ADMISSION,BLACK,months_12_18
US_OZ,0002148585,30-34,FACILITY_4,FEMALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0002389363,30-34,FACILITY_4,FEMALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0006403421,30-34,FACILITY_4,FEMALE,NEW_ADMISSION,WHITE,months_18_24
US_OZ,0001285468,30-34,FACILITY_4,FEMALE,NEW_ADMISSION,WHITE,months_18_24
US_OZ,0000760957,30-34,FACILITY_5,MALE,NEW_ADMISSION,HISPANIC,months_3_6
US_OZ,0007087825,30-34,FACILITY_5,MALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0008571001,30-34,FACILITY_5,MALE,NEW_ADMISSION,WHITE,months_9_12
US_OZ,0004137276,30-34,FACILITY_5,MALE,NEW_ADMISSION,BLACK,months_12_18
US_OZ,0005906746,30-34,FACILITY_5,MALE,NEW_ADMISSION,HISPANIC,months_12_18
US_OZ,0009858743,30-34,FACILITY_5,MALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0001841129,30-34,FACILITY_5,MALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0007121618,30-34,FACILITY_5,MALE,NEW_ADMISSION,WHITE,months_18_24
US_OZ,0002621370,30-34,FACILITY_5,FEMALE,NEW_ADMISSION,BLACK,months_3_6
US_OZ,0009793344,30-34,FACILITY_5,FEMALE,NEW_ADMISSION,BLACK,months_3_6
US_OZ,0001062217,30-34,FACILITY_5,FEMALE,NEW_ADMISSION,HISPANIC,months_3_6
US_OZ,0003902347,30-34,FACILITY_5,FEMALE,NEW_ADMISSION,HISPANIC,months_3_6
US_OZ,0007081628,30-34,FACILITY_5,FEMALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0001489319,30-34,FACILITY_5,FEMALE,NEW_ADMISSION,BLACK,months_9_12
US_OZ,0007587900,30-34,FACILITY_5,FEMALE,NEW_ADMISSION,BLACK,months_9_12
US_OZ,0007103478,30-34,FACILITY_5,FEMALE,NEW_ADMISSION,HISPANIC,months_9_12
US_OZ,0008839844,30-34,FACILITY_5,FEMALE,NEW_ADMISSION,WHITE,months_18_24
US_OZ,0004200492,30-34,FACILITY_5,FEMALE,NEW_ADMISSION,WHITE,months_18_24
US_OZ,0006003888,60+,FACILITY_1,MALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0001685007,60+,FACILITY_1,MALE,NEW_ADMISSION,BLACK,months_9_12
US_OZ,0003260940,60+,FACILITY_1,MALE,NEW_ADMISSION,BLACK,months_9_12
US_OZ,0002845860,60+,FACILITY_1,MALE,NEW_ADMISSION,WHITE,months_9_12
US_OZ,0006348701,60+,FACILITY_1,MALE,NEW_ADMISSION,WHITE,months_9_12
US_OZ,0002093375,60+,FACILITY_1,MALE,NEW_ADMISSION,HISPANIC,months_12_18
US_OZ,0008447720,60+,FACILITY_1,MALE,NEW_ADMISSION,WHITE,months_12_18
US_OZ,0004424884,60+,FACILITY_1,MALE,NEW_ADMISSION,WHITE,months_12_18
US_OZ,0002509963,60+,FACILITY_1,MALE,NEW_ADMISSION,BLACK,months_18_24
US_OZ,0008276012,60+,FACILITY_1,MALE,NEW_ADMISSION,BLACK,months_18_24
US_OZ,0000994406,60+,FACILITY_1,MALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0001459117,60+,FACILITY_1,FEMALE,NEW_ADMISSION,BLACK,months_3_6
US_OZ,0009482034,60+,FACILITY_1,FEMALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0004743745,60+,FACILITY_1,FEMALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0009154202,60+,FACILITY_1,FEMALE,NEW_ADMISSION,BLACK,months_9_12
US_OZ,0003710958,60+,FACILITY_1,FEMALE,NEW_ADMISSION,BLACK,months_9_12
US_OZ,0001218748,60+,FACILITY_1,FEMALE,NEW_ADMISSION,HISPANIC,months_9_12
US_OZ,0002702433,60+,FACILITY_1,FEMALE,NEW_ADMISSION,WHITE,months_9_12
US_OZ,0003369965,60+,FACILITY_1,FEMALE,NEW_ADMISSION,BLACK,months_12_18
US_OZ,0002288333,60+,FACILITY_1,FEMALE,NEW_ADMISSION,WHITE,months_12_18
US_OZ,0006279846,60+,FACILITY_1,FEMALE,NEW_ADMISSION,BLACK,months_18_24
US_OZ,0003169508,60+,FACILITY_1,FEMALE,NEW_ADMISSION,WHITE,months_18_24
US_OZ,0005966457,60+,FACILITY_1,FEMALE,NEW_ADMISSION,WHITE,months_18_24
US_OZ,0006298698,60+,FACILITY_2,MALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0009040939,60+,FACILITY_2,MALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0009683186,60+,FACILITY_2,MALE,NEW_ADMISSION,BLACK,months_9_12
US_OZ,0002436752,60+,FACILITY_2,MALE,NEW_ADMISSION,BLACK,months_9_12
US_OZ,0000130131,60+,FACILITY_2,MALE,NEW_ADMISSION,HISPANIC,months_9_12
US_OZ,0001655617,60+,FACILITY_2,MALE,NEW_ADMISSION,WHITE,months_9_12
US_OZ,0008947259,60+,FACILITY_2,MALE,NEW_ADMISSION,WHITE,months_9_12
US_OZ,0005162074,60+,FACILITY_2,MALE,NEW_ADMISSION,BLACK,months_12_18
US_OZ,0001936433,60+,FACILITY_2,MALE,NEW_ADMISSION,HISPANIC,months_12_18
US_OZ,0005580052,60+,FACILITY_2,MALE,NEW_ADMISSION,WHITE,months_12_18
US_OZ,0004258590,60+,FACILITY_2,MALE,NEW_ADMISSION,WHITE,months_12_18
US_OZ,0008077191,60+,FACILITY_2,MALE,NEW_ADMISSION,BLACK,months_18_24
US_OZ,0005804170,60+,FACILITY_2,MALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0000062940,60+,FACILITY_2,MALE,NEW_ADMISSION,WHITE,months_18_24
US_OZ,0000410044,60+,FACILITY_2,FEMALE,NEW_ADMISSION,BLACK,months_3_6
US_OZ,0000706227,60+,FACILITY_2,FEMALE,NEW_ADMISSION,HISPANIC,months_3_6
US_OZ,0008416985,60+,FACILITY_2,FEMALE,NEW_ADMISSION,HISPANIC,months_3_6
US_OZ,0005748548,60+,FACILITY_2,FEMALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0005994713,60+,FACILITY_2,FEMALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0001305520,60+,FACILITY_2,FEMALE,NEW_ADMISSION,BLACK,months_9_12
US_OZ,0002009869,60+,FACILITY_2,FEMALE,NEW_ADMISSION,BLACK,months_9_12
US_OZ,0006896722,60+,FACILITY_2,FEMALE,NEW_ADMISSION,HISPANIC,months_9_12
US_OZ,0002243407,60+,FACILITY_2,FEMALE,NEW_ADMISSION,BLACK,months_12_18
US_OZ,0007277110,60+,FACILITY_2,FEMALE,NEW_ADMISSION,WHITE,months_12_18
US_OZ,0001723174,60+,FACILITY_2,FEMALE,NEW_ADMISSION,BLACK,months_18_24
US_OZ,0003123485,60+,FACILITY_2,FEMALE,NEW_ADMISSION,BLACK,months_18_24
US_OZ,0002817012,60+,FACILITY_2,FEMALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0007014554,60+,FACILITY_3,MALE,NEW_ADMISSION,BLACK,months_3_6
US_OZ,0000971579,60+,FACILITY_3,MALE,NEW_ADMISSION,HISPANIC,months_3_6
US_OZ,0001142169,60+,FACILITY_3,MALE,NEW_ADMISSION,HISPANIC,months_3_6
US_OZ,0007045012,60+,FACILITY_3,MALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0006462581,60+,FACILITY_3,MALE,NEW_ADMISSION,HISPANIC,months_9_12
US_OZ,0005156110,60+,FACILITY_3,MALE,NEW_ADMISSION,WHITE,months_9_12
US_OZ,0006117733,60+,FACILITY_3,MALE,NEW_ADMISSION,BLACK,months_12_18
US_OZ,0005328503,60+,FACILITY_3,MALE,NEW_ADMISSION,BLACK,months_12_18
US_OZ,0004158666,60+,FACILITY_3,MALE,NEW_ADMISSION,HISPANIC,months_12_18
US_OZ,0004335860,60+,FACILITY_3,MALE,NEW_ADMISSION,WHITE,months_12_18
US_OZ,0003048134,60+,FACILITY_3,MALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0002464312,60+,FACILITY_3,MALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0005391176,60+,FACILITY_3,FEMALE,NEW_ADMISSION,BLACK,months_3_6
US_OZ,0009417148,60+,FACILITY_3,FEMALE,NEW_ADMISSION,BLACK,months_3_6
US_OZ,0003350448,60+,FACILITY_3,FEMALE,NEW_ADMISSION,HISPANIC,months_3_6
US_OZ,0006045159,60+,FACILITY_3,FEMALE,NEW_ADMISSION,HISPANIC,months_9_12
US_OZ,0007604853,60+,FACILITY_3,FEMALE,NEW_ADMISSION,WHITE,months_9_12
US_OZ,0003445063,60+,FACILITY_3,FEMALE,NEW_ADMISSION,WHITE,months_12_18
US_OZ,0006779366,60+,FACILITY_3,FEMALE,NEW_ADMISSION,BLACK,months_18_24
US_OZ,0006946262,60+,FACILITY_3,FEMALE,NEW_ADMISSION,WHITE,months_18_24
US_OZ,0001493168,60+,FACILITY_4,MALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0008484463,60+,FACILITY_4,MALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0006569960,60+,FACILITY_4,MALE,NEW_ADMISSION,HISPANIC,months_9_12
US_OZ,0001227422,60+,FACILITY_4,MALE,NEW_ADMISSION,HISPANIC,months_9_12
US_OZ,0004052033,60+,FACILITY_4,MALE,NEW_ADMISSION,BLACK,months_12_18
US_OZ,0004643668,60+,FACILITY_4,MALE,NEW_ADMISSION,HISPANIC,months_12_18
US_OZ,0006395091,60+,FACILITY_4,MALE,NEW_ADMISSION,WHITE,months_12_18
US_OZ,0002139380,60+,FACILITY_4,MALE,NEW_ADMISSION,BLACK,months_18_24
US_OZ,0009496088,60+,FACILITY_4,MALE,NEW_ADMISSION,BLACK,months_18_24
US_OZ,0008017682,60+,FACILITY_4,MALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0004578386,60+,FACILITY_4,MALE,NEW_ADMISSION,WHITE,months_18_24
US_OZ,0008322562,60+,FACILITY_4,MALE,NEW_ADMISSION,WHITE,months_18_24
US_OZ,0007395679,60+,FACILITY_4,FEMALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0007822835,60+,FACILITY_4,FEMALE,NEW_ADMISSION,BLACK,months_9_12
US_OZ,0009413751,60+,FACILITY_4,FEMALE,NEW_ADMISSION,HISPANIC,months_9_12
US_OZ,0008975344,60+,FACILITY_4,FEMALE,NEW_ADMISSION,HISPANIC,months_9_12
US_OZ,0001340831,60+,FACILITY_4,FEMALE,NEW_ADMISSION,BLACK,months_12_18
US_OZ,0005094418,60+,FACILITY_4,FEMALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0003496328,60+,FACILITY_4,FEMALE,NEW_ADMISSION,WHITE,months_18_24
US_OZ,0007422730,60+,FACILITY_4,FEMALE,NEW_ADMISSION,WHITE,months_18_24
US_OZ,0005280030,60+,FACILITY_5,MALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0006670425,60+,FACILITY_5,MALE,NEW_ADMISSION,BLACK,months_9_12
US_OZ,0009419002,60+,FACILITY_5,MALE,NEW_ADMISSION,BLACK,months_9_12
US_OZ,0001023484,60+,FACILITY_5,MALE,NEW_ADMISSION,WHITE,months_9_12
US_OZ,0001541453,60+,FACILITY_5,MALE,NEW_ADMISSION,BLACK,months_18_24
US_OZ,0009851853,60+,FACILITY_5,MALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0006212341,60+,FACILITY_5,MALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0000015592,60+,FACILITY_5,FEMALE,NEW_ADMISSION,BLACK,months_3_6
US_OZ,0005367259,60+,FACILITY_5,FEMALE,NEW_ADMISSION,WHITE,months_3_6
US_OZ,0007863512,60+,FACILITY_5,FEMALE,NEW_ADMISSION,BLACK,months_9_12
US_OZ,0000290056,60+,FACILITY_5,FEMALE,NEW_ADMISSION,HISPANIC,months_9_12
US_OZ,0001218042,60+,FACILITY_5,FEMALE,NEW_ADMISSION,HISPANIC,months_9_12
US_OZ,0008959272,60+,FACILITY_5,FEMALE,NEW_ADMISSION,HISPANIC,months_12_18
US_OZ,0004731878,60+,FACILITY_5,FEMALE,NEW_ADMISSION,BLACK,months_18_24
US_OZ,0001727081,60+,FACILITY_5,FEMALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0001069046,60+,FACILITY_5,FEMALE,NEW_ADMISSION,HISPANIC,months_18_24
US_OZ,0002350038,<25,FACILITY_1,MALE,REVOCATION,HISPANIC,months_3_6
US_OZ,0000713834,<25,FACILITY_1,MALE,REVOCATION,HISPANIC,months_3_6
US_OZ,0003899790,<25,FACILITY_1,MALE,REVOCATION,BLACK,months_9_12
US_OZ,0004526785,<25,FACILITY_1,MALE,REVOCATION,HISPANIC,months_9_12
US_OZ,0007992107,<25,FACILITY_1,MALE,REVOCATION,WHITE,months_9_12
US_OZ,0002123588,<25,FACILITY_1,MALE,REVOCATION,WHITE,months_9_12
US_OZ,0001652918,<25,FACILITY_1,MALE,REVOCATION,BLACK,months_12_18
US_OZ,0009688298,<25,FACILITY_1,MALE,REVOCATION,BLACK,months_12_18
US_OZ,0004392072,<25,FACILITY_1,MALE,REVOCATION,HISPANIC,months_12_18
US_OZ,0005593716,<25,FACILITY_1,MALE,REVOCATION,WHITE,months_12_18
US_OZ,0002182548,<25,FACILITY_1,MALE,REVOCATION,BLACK,months_18_24
US_OZ,0009997765,<25,FACILITY_1,MALE,REVOCATION,BLACK,months_18_24
US_OZ,0009091230,<25,FACILITY_1,MALE,REVOCATION,WHITE,months_18_24
US_OZ,0009733405,<25,FACILITY_1,FEMALE,REVOCATION,BLACK,months_3_6
US_OZ,0004966672,<25,FACILITY_1,FEMALE,REVOCATION,BLACK,months_3_6
US_OZ,0003861562,<25,FACILITY_1,FEMALE,REVOCATION,HISPANIC,months_3_6
US_OZ,0009576399,<25,FACILITY_1,FEMALE,REVOCATION,HISPANIC,months_3_6
US_OZ,0001106203,<25,FACILITY_1,FEMALE,REVOCATION,BLACK,months_9_12
US_OZ,0001707077,<25,FACILITY_1,FEMALE,REVOCATION,WHITE,months_9_12
US_OZ,0009282417,<25,FACILITY_1,FEMALE,REVOCATION,BLACK,months_12_18
US_OZ,0002795019,<25,FACILITY_1,FEMALE,REVOCATION,BLACK,months_12_18
US_OZ,0008527968,<25,FACILITY_1,FEMALE,REVOCATION,HISPANIC,months_12_18
US_OZ,0001327871,<25,FACILITY_1,FEMALE,REVOCATION,HISPANIC,months_18_24
US_OZ,0004359595,<25,FACILITY_1,FEMALE,REVOCATION,WHITE,months_18_24
US_OZ,0002125557,<25,FACILITY_1,FEMALE,REVOCATION,WHITE,months_18_24
US_OZ,0000786472,<25,FACILITY_2,MALE,REVOCATION,WHITE,months_3_6
US_OZ,0005486704,<25,FACILITY_2,MALE,REVOCATION,HISPANIC,months_9_12
US_OZ,0008493556,<25,FACILITY_2,MALE,REVOCATION,HISPANIC,months_9_12
US_OZ,0003772069,<25,FACILITY_2,MALE,REVOCATION,WHITE,months_12_18
US_OZ,0001504049,<25,FACILITY_2,MALE,REVOCATION,WHITE,months_12_18
US_OZ,0002190102,<25,FACILITY_2,MALE,REVOCATION,BLACK,months_18_24
US_OZ,0002241977,<25,FACILITY_2,MALE,REVOCATION,BLACK,months_18_24
US_OZ,0006904928,<25,FACILITY_2,MALE,REVOCATION,HISPANIC,months_18_24
US_OZ,0009586741,<25,FACILITY_2,MALE,REVOCATION,HISPANIC,months_18_24
US_OZ,0001918806,<25,FACILITY_2,MALE,REVOCATION,WHITE,months_18_24
US_OZ,0000671542,<25,FACILITY_2,MALE,REVOCATION,WHITE,months_18_24
US_OZ,0004582473,<25,FACILITY_2,FEMALE,REVOCATION,WHITE,months_3_6
US_OZ,0005791484,<25,FACILITY_2,FEMALE,REVOCATION,BLACK,months_9_12
US_OZ,0005567574,<25,FACILITY_2,FEMALE,REVOCATION,BLACK,months_9_12
US_OZ,0008715793,<25,FACILITY_2,FEMALE,REVOCATION,WHITE,months_9_12
US_OZ,0000653126,<25,FACILITY_2,FEMALE,REVOCATION,HISPANIC,months_12_18
US_OZ,0002283099,<25,FACILITY_2,FEMALE,REVOCATION,HISPANIC,months_12_18
US_OZ,0005318823,<25,FACILITY_2,FEMALE,REVOCATION,WHITE,months_12_18
US_OZ,0009914006,<25,FACILITY_2,FEMALE,REVOCATION,BLACK,months_18_24
US_OZ,0009373118,<25,FACILITY_2,FEMALE,REVOCATION,HISPANIC,months_18_24
US_OZ,0001645282,<25,FACILITY_3,MALE,REVOCATION,HISPANIC,months_3_6
US_OZ,0001678622,<25,FACILITY_3,MALE,REVOCATION,HISPANIC,months_3_6
US_OZ,0000742277,<25,FACILITY_3,MALE,REVOCATION,BLACK,months_9_12
US_OZ,0006740012,<25,FACILITY_3,MALE,REVOCATION,BLACK,months_9_12
US_OZ,0009476462,<25,FACILITY_3,MALE,REVOCATION,HISPANIC,months_9_12
US_OZ,0007951669,<25,FACILITY_3,MALE,REVOCATION,HISPANIC,months_9_12
US_OZ,0001097408,<25,FACILITY_3,MALE,REVOCATION,WHITE,months_9_12
US_OZ,0006975313,<25,FACILITY_3,MALE,REVOCATION,WHITE,months_9_12
US_OZ,0003000649,<25,FACILITY_3,MALE,REVOCATION,BLACK,months_12_18
US_OZ,0007519093,<25,FACILITY_3,MALE,REVOCATION,BLACK,months_12_18
US_OZ,0001794945,<25,FACILITY_3,MALE,REVOCATION,HISPANIC,months_12_18
US_OZ,0007643491,<25,FACILITY_3,MALE,REVOCATION,HISPANIC,months_12_18
US_OZ,0004546467,<25,FACILITY_3,MALE,REVOCATION,BLACK,months_18_24
US_OZ,0008210902,<25,FACILITY_3,MALE,REVOCATION,HISPANIC,months_18_24
US_OZ,0008816578,<25,FACILITY_3,MALE,REVOCATION,HISPANIC,months_18_24
US_OZ,0009926936,<25,FACILITY_3,MALE,REVOCATION,WHITE,months_18_24
US_OZ,0000597721,<25,FACILITY_3,MALE,REVOCATION,WHITE,months_18_24
US_OZ,0004337882,<25,FACILITY_3,FEMALE,REVOCATION,BLACK,months_3_6
US_OZ,0004166960,<25,FACILITY_3,FEMALE,REVOCATION,BLACK,months_9_12
US_OZ,0008747293,<25,FACILITY_3,FEMALE,REVOCATION,BLACK,months_9_12
US_OZ,0004051707,<25,FACILITY_3,FEMALE,REVOCATION,WHITE,months_9_12
US_OZ,0001363077,<25,FACILITY_3,FEMALE,REVOCATION,WHITE,months_9_12
US_OZ,0004492864,<25,FACILITY_3,FEMALE,REVOCATION,BLACK,months_12_18
US_OZ,0000698785,<25,FACILITY_3,FEMALE,REVOCATION,BLACK,months_12_18
US_OZ,0005276367,<25,FACILITY_3,FEMALE,REVOCATION,WHITE,months_12_18
US_OZ,0009583321,<25,FACILITY_3,FEMALE,REVOCATION,WHITE,months_12_18
US_OZ,0002572711,<25,FACILITY_3,FEMALE,REVOCATION,HISPANIC,months_18_24
US_OZ,0002607696,<25,FACILITY_3,FEMALE,REVOCATION,WHITE,months_18_24
US_OZ,0008500363,<25,FACILITY_3,FEMALE,REVOCATION,WHITE,months_18_24
US_OZ,0008841597,<25,FACILITY_4,MALE,REVOCATION,BLACK,months_3_6
US_OZ,0000415274,<25,FACILITY_4,MALE,REVOCATION,HISPANIC,months_3_6
US_OZ,0009703093,<25,FACILITY_4,MALE,REVOCATION,HISPANIC,months_3_6
US_OZ,0002556903,<25,FACILITY_4,MALE,REVOCATION,WHITE,months_3_6
US_OZ,0009868161,<25,FACILITY_4,MALE,REVOCATION,WHITE,months_3_6
US_OZ,0002014356,<25,FACILITY_4,MALE,REVOCATION,BLACK,months_12_18
US_OZ,0006750960,<25,FACILITY_4,MALE,REVOCATION,HISPANIC,months_12_18
US_OZ,0000107958,<25,FACILITY_4,MALE,REVOCATION,HISPANIC,months_12_18
US_OZ,0004903875,<25,FACILITY_4,MALE,REVOCATION,BLACK,months_18_24
US_OZ,0007350359,<25,FACILITY_4,MALE,REVOCATION,BLACK,months_18_24
US_OZ,0005984550,<25,FACILITY_4,MALE,REVOCATION,HISPANIC,months_18_24
US_OZ,0002139630,<25,FACILITY_4,FEMALE,REVOCATION,BLACK,months_3_6
US_OZ,0002763553,<25,FACILITY_4,FEMALE,REVOCATION,BLACK,months_3_6
US_OZ,0000705981,<25,FACILITY_4,FEMALE,REVOCATION,HISPANIC,months_3_6
US_OZ,0000146621,<25,FACILITY_4,FEMALE,REVOCATION,WHITE,months_3_6
US_OZ,0007222330,<25,FACILITY_4,FEMALE,REVOCATION,WHITE,months_3_6
US_OZ,0000320959,<25,FACILITY_4,FEMALE,REVOCATION,HISPANIC,months_12_18
US_OZ,0006644569,<25,FACILITY_4,FEMALE,REVOCATION,HISPANIC,months_12_18
US_OZ,0003197357,<25,FACILITY_4,FEMALE,REVOCATION,WHITE,months_12_18
US_OZ,0003138408,<25,FACILITY_4,FEMALE,REVOCATION,HISPANIC,months_18_24
US_OZ,0006450237,<25,FACILITY_4,FEMALE,REVOCATION,WHITE,months_18_24
US_OZ,0000219016,<25,FACILITY_4,FEMALE,REVOCATION,WHITE,months_18_24
US_OZ,0001810154,<25,FACILITY_5,MALE,REVOCATION,BLACK,months_3_6
US_OZ,0007823727,<25,FACILITY_5,MALE,REVOCATION,HISPANIC,months_3_6
US_OZ,0001467248,<25,FACILITY_5,MALE,REVOCATION,WHITE,months_3_6
US_OZ,0000989592,<25,FACILITY_5,MALE,REVOCATION,WHITE,months_3_6
US_OZ,0008807671,<25,FACILITY_5,MALE,REVOCATION,BLACK,months_9_12
US_OZ,0004912949,<25,FACILITY_5,MALE,REVOCATION,BLACK,months_9_12
US_OZ,0009583788,<25,FACILITY_5,MALE,REVOCATION,WHITE,months_9_12
US_OZ,0004784819,<25,FACILITY_5,MALE,REVOCATION,BLACK,months_12_18
US_OZ,0009219098,<25,FACILITY_5,MALE,REVOCATION,BLACK,months_12_18
US_OZ,0005104873,<25,FACILITY_5,MALE,REVOCATION,WHITE,months_12_18
US_OZ,0008939863,<25,FACILITY_5,MALE,REVOCATION,WHITE,months_12_18
US_OZ,0003195948,<25,FACILITY_5,MALE,REVOCATION,BLACK,months_18_24
US_OZ,0006361508,<25,FACILITY_5,MALE,REVOCATION,HISPANIC,months_18_24
US_OZ,0003124620,<25,FACILITY_5,MALE,REVOCATION,HISPANIC,months_18_24
US_OZ,0009750808,<25,FACILITY_5,MALE,REVOCATION,WHITE,months_18_24
US_OZ,0005213899,<25,FACILITY_5,MALE,REVOCATION,WHITE,months_18_24
US_OZ,0007926369,<25,FACILITY_5,FEMALE,REVOCATION,WHITE,months_3_6
US_OZ,0000550496,<25,FACILITY_5,FEMALE,REVOCATION,BLACK,months_9_12
US_OZ,0005470567,<25,FACILITY_5,FEMALE,REVOCATION,BLACK,months_9_12
US_OZ,0004533593,<25,FACILITY_5,FEMALE,REVOCATION,BLACK,months_12_18
US_OZ,0009041598,<25,FACILITY_5,FEMALE,REVOCATION,HISPANIC,months_12_18
US_OZ,0001907936,<25,FACILITY_5,FEMALE,REVOCATION,HISPANIC,months_12_18
US_OZ,0008871084,<25,FACILITY_5,FEMALE,REVOCATION,WHITE,months_12_18
US_OZ,0009822056,<25,FACILITY_5,FEMALE,REVOCATION,WHITE,months_12_18
US_OZ,0003597645,<25,FACILITY_5,FEMALE,REVOCATION,BLACK,months_18_24
US_OZ,0007797827,<25,FACILITY_5,FEMALE,REVOCATION,BLACK,months_18_24
