state_code,date_in_population,time_period,person_id,age_group,facility,gender,admission_reason,race
US_OZ,2017-11-01,months_25_60,0005643086,<25,FACILITY_2,FEMALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0008129567,<25,FACILITY_2,FEMALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0004684932,<25,FACILITY_2,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0008960239,<25,FACILITY_2,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0004185491,<25,FACILITY_3,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0004020303,<25,FACILITY_3,MALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0003998567,<25,FACILITY_3,FEMALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0008729870,<25,FACILITY_3,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0002272434,<25,FACILITY_3,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0001863487,<25,FACILITY_4,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0004898023,<25,FACILITY_4,MALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0008191768,<25,FACILITY_4,MALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0007801216,<25,FACILITY_4,MALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0000746807,<25,FACILITY_4,FEMALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0000985365,<25,FACILITY_4,FEMALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0007387282,<25,FACILITY_4,FEMALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0004671494,<25,FACILITY_5,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0001608518,<25,FACILITY_5,MALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0003579227,<25,FACILITY_5,FEMALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0001758326,25-29,FACILITY_1,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0000233252,25-29,FACILITY_1,MALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0003353691,25-29,FACILITY_1,MALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0006650068,25-29,FACILITY_1,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0003179716,25-29,FACILITY_1,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0008496602,25-29,FACILITY_2,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0003243819,25-29,FACILITY_2,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0007598703,25-29,FACILITY_2,MALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0008625969,25-29,FACILITY_2,MALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0000951096,25-29,FACILITY_2,FEMALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0004331668,25-29,FACILITY_2,FEMALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0000730364,25-29,FACILITY_2,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0002494083,25-29,FACILITY_3,MALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0004996279,25-29,FACILITY_3,MALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0001489495,25-29,FACILITY_3,FEMALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0008446401,25-29,FACILITY_3,FEMALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0000023227,25-29,FACILITY_3,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0004608483,25-29,FACILITY_4,MALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0008406417,25-29,FACILITY_4,FEMALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0000803290,25-29,FACILITY_4,FEMALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0005785158,25-29,FACILITY_4,FEMALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0009820189,25-29,FACILITY_4,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0007003282,25-29,FACILITY_4,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0004276601,25-29,FACILITY_5,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0007949625,25-29,FACILITY_5,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0005413955,25-29,FACILITY_5,MALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0008683091,25-29,FACILITY_5,MALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0002062522,25-29,FACILITY_5,FEMALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0000859709,25-29,FACILITY_5,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0008538387,30-34,FACILITY_1,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0002249937,30-34,FACILITY_1,FEMALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0002929848,30-34,FACILITY_1,FEMALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0003779089,30-34,FACILITY_1,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0000460531,30-34,FACILITY_2,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0007691956,30-34,FACILITY_2,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0007170567,30-34,FACILITY_2,MALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0007534251,30-34,FACILITY_2,FEMALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0001835739,30-34,FACILITY_2,FEMALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0003542137,30-34,FACILITY_2,FEMALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0000905880,30-34,FACILITY_2,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0009321260,30-34,FACILITY_2,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0007624281,30-34,FACILITY_3,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0008330454,30-34,FACILITY_3,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0003274122,30-34,FACILITY_3,MALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0004475921,30-34,FACILITY_3,MALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0008413336,30-34,FACILITY_3,FEMALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0005001175,30-34,FACILITY_3,FEMALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0008137381,30-34,FACILITY_3,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0004017199,30-34,FACILITY_3,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0001682039,30-34,FACILITY_4,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0002288138,30-34,FACILITY_4,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0008937560,30-34,FACILITY_4,MALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0001209359,30-34,FACILITY_4,MALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0008722911,30-34,FACILITY_4,FEMALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0006668602,30-34,FACILITY_4,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0000005014,30-34,FACILITY_4,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0005005972,30-34,FACILITY_5,MALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0006897719,30-34,FACILITY_5,MALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0005311827,30-34,FACILITY_5,MALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0003772146,30-34,FACILITY_5,FEMALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0001929217,30-34,FACILITY_5,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0008305746,60+,FACILITY_1,MALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0009285119,60+,FACILITY_1,MALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0001243938,60+,FACILITY_1,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0006030620,60+,FACILITY_2,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0008083479,60+,FACILITY_2,MALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0009219279,60+,FACILITY_2,FEMALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0009137135,60+,FACILITY_2,FEMALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0003369871,60+,FACILITY_2,FEMALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0009276172,60+,FACILITY_3,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0002937971,60+,FACILITY_3,MALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0006631972,60+,FACILITY_3,MALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0004686884,60+,FACILITY_3,MALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0009237918,60+,FACILITY_3,MALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0008204171,60+,FACILITY_3,FEMALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0004209609,60+,FACILITY_4,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0000395026,60+,FACILITY_4,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0000315229,60+,FACILITY_4,MALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0002735134,60+,FACILITY_4,MALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0004351082,60+,FACILITY_4,FEMALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0006734755,60+,FACILITY_5,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0004002058,60+,FACILITY_5,MALE,NEW_ADMISSION,BLACK
US_OZ,2017-11-01,months_25_60,0002724995,60+,FACILITY_5,MALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0006192799,60+,FACILITY_5,MALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0004023821,60+,FACILITY_5,FEMALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0004784976,60+,FACILITY_5,FEMALE,NEW_ADMISSION,HISPANIC
US_OZ,2017-11-01,months_25_60,0009123480,60+,FACILITY_5,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0001343446,60+,FACILITY_5,FEMALE,NEW_ADMISSION,WHITE
US_OZ,2017-11-01,months_25_60,0007001172,<25,FACILITY_1,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0004540606,<25,FACILITY_1,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0004712177,<25,FACILITY_1,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0001628525,<25,FACILITY_1,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0008886020,<25,FACILITY_1,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0007347011,<25,FACILITY_1,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0007598677,<25,FACILITY_1,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0000994145,<25,FACILITY_1,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0001623626,<25,FACILITY_1,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0008214301,<25,FACILITY_2,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0005323835,<25,FACILITY_2,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0008474295,<25,FACILITY_2,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0003338042,<25,FACILITY_2,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0004522279,<25,FACILITY_2,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0002690737,<25,FACILITY_2,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0006588997,<25,FACILITY_3,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0007673599,<25,FACILITY_3,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0005966935,<25,FACILITY_3,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0009720603,<25,FACILITY_3,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0007300963,<25,FACILITY_3,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0006261086,<25,FACILITY_3,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0007063837,<25,FACILITY_3,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0005852448,<25,FACILITY_4,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0001137163,<25,FACILITY_4,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0006255377,<25,FACILITY_4,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0001451320,<25,FACILITY_4,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0007867247,<25,FACILITY_4,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0001132652,<25,FACILITY_5,MALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0007152533,<25,FACILITY_5,MALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0007969949,<25,FACILITY_5,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0001148615,<25,FACILITY_5,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0000581624,<25,FACILITY_5,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0001353246,<25,FACILITY_5,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0006547320,<25,FACILITY_5,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0004423395,<25,FACILITY_5,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0009768167,<25,FACILITY_5,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0002190211,<25,FACILITY_5,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0008000289,25-29,FACILITY_1,MALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0000006297,25-29,FACILITY_1,MALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0003128593,25-29,FACILITY_1,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0004908905,25-29,FACILITY_1,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0007275636,25-29,FACILITY_1,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0000531134,25-29,FACILITY_1,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0009078412,25-29,FACILITY_1,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0005103681,25-29,FACILITY_2,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0003883748,25-29,FACILITY_2,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0006900520,25-29,FACILITY_2,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0006574730,25-29,FACILITY_2,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0007546936,25-29,FACILITY_2,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0008386750,25-29,FACILITY_2,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0005295966,25-29,FACILITY_2,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0002133317,25-29,FACILITY_3,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0005363404,25-29,FACILITY_3,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0000195271,25-29,FACILITY_3,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0008546509,25-29,FACILITY_4,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0006065607,25-29,FACILITY_4,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0009928311,25-29,FACILITY_4,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0003759022,25-29,FACILITY_5,MALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0001616408,25-29,FACILITY_5,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0009278507,25-29,FACILITY_5,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0001019112,25-29,FACILITY_5,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0006191351,25-29,FACILITY_5,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0006727614,25-29,FACILITY_5,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0008007601,25-29,FACILITY_5,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0003926537,25-29,FACILITY_5,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0000544735,25-29,FACILITY_5,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0001165359,25-29,FACILITY_5,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0002775221,30-34,FACILITY_1,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0003353724,30-34,FACILITY_1,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0007400306,30-34,FACILITY_1,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0006244660,30-34,FACILITY_1,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0002791901,30-34,FACILITY_1,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0008252199,30-34,FACILITY_1,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0009138163,30-34,FACILITY_2,MALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0005075022,30-34,FACILITY_2,MALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0004111746,30-34,FACILITY_2,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0004193569,30-34,FACILITY_2,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0003445293,30-34,FACILITY_2,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0008173044,30-34,FACILITY_2,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0000888595,30-34,FACILITY_2,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0007350481,30-34,FACILITY_2,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0009828715,30-34,FACILITY_2,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0002615360,30-34,FACILITY_2,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0005114038,30-34,FACILITY_2,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0003578729,30-34,FACILITY_3,MALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0004730697,30-34,FACILITY_3,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0000666386,30-34,FACILITY_3,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0009229797,30-34,FACILITY_3,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0005507892,30-34,FACILITY_3,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0008793644,30-34,FACILITY_3,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0007332193,30-34,FACILITY_4,MALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0005861466,30-34,FACILITY_4,MALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0005757973,30-34,FACILITY_4,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0007456680,30-34,FACILITY_4,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0000406075,30-34,FACILITY_4,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0009764874,30-34,FACILITY_4,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0005511944,30-34,FACILITY_4,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0003225349,30-34,FACILITY_4,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0008281267,30-34,FACILITY_4,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0004695461,30-34,FACILITY_4,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0000420203,30-34,FACILITY_4,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0003218256,30-34,FACILITY_5,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0008035850,30-34,FACILITY_5,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0007619039,30-34,FACILITY_5,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0003087682,30-34,FACILITY_5,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0007071097,30-34,FACILITY_5,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0007647512,60+,FACILITY_1,MALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0002322834,60+,FACILITY_1,MALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0007230461,60+,FACILITY_1,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0004407932,60+,FACILITY_1,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0000864723,60+,FACILITY_1,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0002298415,60+,FACILITY_1,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0006695970,60+,FACILITY_2,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0001238969,60+,FACILITY_2,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0009214118,60+,FACILITY_2,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0001830407,60+,FACILITY_2,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0008610437,60+,FACILITY_2,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0007428382,60+,FACILITY_2,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0004074969,60+,FACILITY_3,MALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0002418069,60+,FACILITY_3,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0004725501,60+,FACILITY_3,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0009860762,60+,FACILITY_3,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0005951398,60+,FACILITY_3,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0006617306,60+,FACILITY_3,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0005461192,60+,FACILITY_4,MALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0008176807,60+,FACILITY_4,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0008514643,60+,FACILITY_4,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0004494568,60+,FACILITY_4,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0006907888,60+,FACILITY_4,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0002491744,60+,FACILITY_4,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0009966762,60+,FACILITY_4,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0009347236,60+,FACILITY_4,FEMALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0001532585,60+,FACILITY_5,MALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0004748058,60+,FACILITY_5,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0009855660,60+,FACILITY_5,MALE,REVOCATION,WHITE
US_OZ,2017-11-01,months_25_60,0001813449,60+,FACILITY_5,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0003544910,60+,FACILITY_5,FEMALE,REVOCATION,BLACK
US_OZ,2017-11-01,months_25_60,0000493182,60+,FACILITY_5,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0001338583,60+,FACILITY_5,FEMALE,REVOCATION,HISPANIC
US_OZ,2017-11-01,months_25_60,0001413127,<25,FACILITY_1,MALE,TRANSFER,BLACK
US_OZ,2017-11-01,months_25_60,0007694033,<25,FACILITY_1,MALE,TRANSFER,HISPANIC
US_OZ,2017-11-01,months_25_60,0008707401,<25,FACILITY_1,MALE,TRANSFER,WHITE
US_OZ,2017-11-01,months_25_60,0001083935,<25,FACILITY_2,FEMALE,TRANSFER,HISPANIC
US_OZ,2017-11-01,months_25_60,0001559646,<25,FACILITY_3,MALE,TRANSFER,WHITE
US_OZ,2017-11-01,months_25_60,0004744578,<25,FACILITY_3,FEMALE,TRANSFER,BLACK
US_OZ,2017-11-01,months_25_60,0005538220,<25,FACILITY_4,MALE,TRANSFER,BLACK
US_OZ,2017-11-01,months_25_60,0006836779,<25,FACILITY_4,MALE,TRANSFER,HISPANIC
